UTC Time, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, HDOP, Lat, Lon, Alt (Elipsoide), Alt (AMSL), Speed, Course, Estimated Horizontal Positioning Error, Estimated Vertical Positioning Error, Estimated Horizontal Velocity Error, Clock Bias, Clock Bias Error, Clock Drift, Clock Drift Error, EXTENDED GPS Week, GPS TOW, SVs number, Clock Drift 7, Clock Bias 7, Estimated GPS Time, PRN, GPS Software Time, Azimuth, Elevation, State, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, Pseudorange, C/No 1, C/No 2,  C/No 3, C/No 4, C/No 5, C/No 6, C/No 7, C/No 8, C/No 9, C/No 10, Carrier Frequency, Carrier Phase, Delta Range Interval, Mean Delta Range Time, Clock Bias, Clock Drift, Ionospheric Delay, Filtered C/No Max, Filtered C/No Min, Filtered C/No Delta, Check
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,73,226124.0141818423,0.0,0.0,0,-1827738.346901023,2.507191349590595E7,4485027.427257748,161.52063937679912,-609.5548126036947,3502.01150234133,2.706266299778834E7,0,0,0,0,0,0,0,0,0,0,17740.805,2.706266299778834E7,500.0,0.0,1.371366961393505E-4,1.8189894E-12,0.0,47,47,0,End,
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,74,226124.0141818423,291.0,44.0,173,1.977232323065381E7,-2891541.710812324,1.5822265312260646E7,-1943.5547591637378,968.974592808863,2614.6391977815338,2.4896848948176194E7,50,50,50,50,50,50,50,49,49,49,18049.391,2.4896848948176194E7,500.0,0.0,5.363598756957797E-5,9.094947E-13,0.0,50,50,0,End,
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,76,226124.0141818423,321.0,36.0,37,1.3609565123183178E7,-3630962.0078612496,2.1205203733915083E7,2568.73873567021,1386.0554441710337,-1416.276712736964,2.2421388818834662E7,43,43,42,42,42,42,42,42,42,42,17679.395,2.2421388818834662E7,0.0,0.0,0.0,0.0,0.0,42,42,0,End,
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,77,226124.0141818423,218.0,64.0,37,2.2716871143472783E7,9546253.68095783,6793945.14575255,922.4270310736513,260.031684254586,-3440.8156897016906,2.3930279842285044E7,28,27,27,27,27,27,27,27,27,27,18543.051,2.3930279842285044E7,0.0,0.0,0.0,0.0,0.0,27,27,0,End,
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,78,226124.0141818423,47.0,10.0,37,-9106131.436709357,1.4004246195721794E7,1.9278837448381487E7,34.16490209878038,-2638.8632988561235,1935.0066834576278,1.885261886659447E7,43,43,43,43,43,43,43,43,43,43,18267.211,1.885261886659447E7,0.0,0.0,0.0,0.0,0.0,43,43,0,End,
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,79,226124.0141818423,53.0,4.0,37,-1.1871550907387527E7,1.553584713582014E7,1.63695299661669E7,-1894.0003501733363,1212.894945271461,-2521.0540314193113,1.939509108068412E7,36,36,36,36,36,36,36,35,35,35,18736.283,1.939509108068412E7,0.0,0.0,0.0,0.0,0.0,36,36,0,End,
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,82,226124.0141818423,146.0,3.0,37,6340683.428886012,2.1078625425602917E7,-1.2871382663753584E7,148.44320308859162,1767.9217304415456,2955.8912314170707,1.953690763913751E7,30,30,30,30,30,30,30,30,30,29,17542.582,1.953690763913751E7,0.0,0.0,0.0,0.0,0.0,30,30,0,End,
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,21,226124.0141818423,222.0,40.0,191,2.6355848724033337E7,4593446.217204616,478012.4250101783,-31.6174653753864,335.34112008359347,3091.688825741409,2.6563448109136425E7,43,43,43,42,42,42,42,42,42,42,17787.129,2.6563402441364694E7,500.0,0.0,-4.537888455449912E-4,-9.8852502E-13,0.0,42,42,0,End,
201569144828,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,2.0,15138.0,289,264,3,4.25161766E8,0.0,1819931.0,0,1848.0,226124.0,8,95638.0,1.418187E7,2.26124E8,25,226124.0141818423,42.0,82.0,191,1.6292834520802064E7,1.3866459351575369E7,1.5745720838193897E7,540.9432697710708,1938.9820052616537,-2236.7665107682374,2.4502874565085746E7,48,48,48,48,48,48,48,48,48,48,18178.705,2.4502831371041406E7,500.0,0.0,-3.7997641091133544E-5,-4.0455517E-12,0.0,48,48,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,2,226125.01424250947,44.0,24.0,191,-4119260.0205593784,1.5338726011781864E7,2.163439529792334E7,-2636.8593327065905,-428.6160765422411,-246.4230211343701,2.767415287596305E7,49,49,49,49,49,48,48,48,48,48,18741.285,2.7674094269175816E7,500.0,0.0,5.710883990049138E-4,5.904771E-12,0.0,49,49,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,5,226125.01424250947,87.0,31.0,191,1100378.1796965706,2.434203483684262E7,1.0290060972390288E7,-744.248516440205,-1135.0527135300922,2769.914992630263,2.6907646041323174E7,48,48,47,47,47,47,47,47,47,47,18090.67,2.690761464476187E7,500.0,0.0,-2.3143570180081188E-4,3.1772408E-12,0.0,47,47,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,70,226125.01424250947,174.0,23.0,173,1.803718047766237E7,1.5303621498601755E7,-9475308.719928486,-1018.2515436661307,-831.6197296109443,-3297.046688620543,2.655333664801323E7,36,36,36,36,36,36,36,36,36,35,19020.826,2.655333664801323E7,500.0,0.0,1.7853902318165613E-4,3.6379788E-12,0.0,36,36,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,71,226125.01424250947,26.0,37.0,173,2305422.589929646,1.0867649807340292E7,2.296891302473779E7,-2737.7905642102905,1549.586499002073,-450.93806741720607,2.5443326008496154E7,42,42,42,42,42,42,42,42,41,41,18622.25,2.5443326008496154E7,500.0,0.0,2.3427799533237588E-5,1.8189894E-12,0.0,42,42,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,73,226125.01424250947,0.0,0.0,0,-1827576.8537100616,2.5071303695879534E7,4488529.384891696,161.4657437317199,-610.0452883862952,3501.904046670786,2.7080401817479253E7,0,0,0,0,0,0,0,0,0,0,17740.57,2.7080401817479253E7,500.0,0.0,1.3713669795833983E-4,1.8189894E-12,0.0,47,47,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,74,226125.01424250947,291.0,44.0,173,1.9770379561263215E7,-2890572.5674212063,1.5824879760871602E7,-1943.7841715702175,969.3122736540367,2614.2582340039244,2.4914903111207724E7,50,50,50,50,50,50,49,49,49,49,18049.139,2.4914903111207724E7,500.0,0.0,5.363598847907263E-5,9.094947E-13,0.0,50,50,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,76,226125.01424250947,321.0,36.0,37,1.3612133838849613E7,-3629576.1047066096,2.120378719959248E7,2568.692812509883,1385.750981274095,-1416.7920511958391,2.2439068288809888E7,43,43,42,42,42,42,42,42,42,42,17679.309,2.2439068288809888E7,0.0,0.0,0.0,0.0,0.0,42,42,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,77,226125.01424250947,218.0,64.0,37,2.2717793381570045E7,9546513.5545643,6790504.245437422,922.0492407576438,259.7155504706663,-3440.9852289673704,2.3948809870773338E7,27,27,27,27,27,27,27,26,26,26,18543.273,2.3948809870773338E7,0.0,0.0,0.0,0.0,0.0,27,27,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,78,226125.01424250947,47.0,10.0,37,-9106097.377286999,1.4001607195534635E7,1.928077222561879E7,33.9539454745305,-2639.137296658104,1934.5479533156629,1.887088228193103E7,43,43,43,43,43,43,43,43,43,42,18266.885,1.887088228193103E7,0.0,0.0,0.0,0.0,0.0,43,43,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,79,226125.01424250947,53.0,4.0,37,-1.1873444709642576E7,1.5537060027026137E7,1.636700871277871E7,-1893.6043186612224,1212.8875683867286,-2521.452956289773,1.9413827527798057E7,36,36,36,36,36,35,35,35,35,35,18735.996,1.9413827527798057E7,0.0,0.0,0.0,0.0,0.0,36,35,-1,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,82,226125.01424250947,146.0,3.0,37,6340831.944457844,2.1080393141522333E7,-1.2868426614722466E7,148.5879530219669,1767.5102565587106,2956.207078592068,1.9554439349394023E7,31,31,30,30,30,30,30,30,30,30,17542.441,1.9554439349394023E7,0.0,0.0,0.0,0.0,0.0,30,30,0,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,21,226125.01424250947,222.0,40.0,191,2.6355816926791176E7,4593781.525027986,481104.10869612516,-31.977023213433824,335.27456259338965,3091.6787943331515,2.6581237023974176E7,43,43,43,43,43,42,42,42,42,42,17787.262,2.6581190785355277E7,500.0,0.0,-4.5378884653351614E-4,-9.8852502E-13,0.0,43,42,1,End,
201569144829,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,264,3,4.26981836E8,0.0,1819931.0,0,1848.0,226125.0,8,95638.0,1.4242581E7,2.26125E8,25,226125.01424250947,42.0,82.0,191,1.6293375475537207E7,1.3868398183495382E7,1.5743483904353555E7,540.9662371357119,1938.6819915398003,-2237.1013494971594,2.45210550967387E7,49,48,48,48,48,48,48,48,48,48,18178.854,2.4521011331847932E7,500.0,0.0,-3.7997645136684894E-5,-4.0455517E-12,0.0,48,48,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,2,226126.01430323772,44.0,24.0,191,-4121896.879666246,1.533829747067125E7,2.1634148651873592E7,-2636.858775520936,-428.46612811472176,-246.8690686414787,2.769289508962667E7,49,49,49,49,49,48,48,48,48,48,18741.074,2.7692836482839353E7,500.0,0.0,5.710884049096851E-4,5.904771E-12,0.0,49,49,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,5,226126.01430323772,87.0,31.0,191,1099633.8394631057,2.4340899640936248E7,1.0292830776587829E7,-744.4319287446965,-1135.3390509468088,2769.69329297094,2.6925737497938484E7,48,48,48,47,47,47,47,47,47,47,18090.547,2.692570629165934E7,500.0,0.0,-2.3143569862357102E-4,3.1772408E-12,0.0,47,47,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,70,226126.01430323772,174.0,23.0,173,1.803616199614544E7,1.5302789809471399E7,-9478605.652499983,-1018.7114542229425,-831.7584877940965,-3296.8183240884064,2.6572364848115608E7,36,36,36,36,36,36,36,36,36,35,19020.303,2.6572364848115608E7,500.0,0.0,1.7853902681963502E-4,3.6379788E-12,0.0,36,36,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,71,226126.01430323772,26.0,37.0,173,2302684.890805924,1.0869199492033374E7,2.2968461811089493E7,-2737.607572702221,1549.7828228509425,-451.48921134498903,2.546195474466533E7,42,42,42,42,42,42,42,42,41,41,18621.822,2.546195474466533E7,500.0,0.0,2.3427801352227022E-5,1.8189894E-12,0.0,42,42,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,73,226126.01430323772,0.0,0.0,0,-1827415.4154421268,2.5070693405349664E7,4492031.235242479,161.41077398021955,-610.5357464363943,3501.79651651068,2.7098143662598398E7,0,0,0,0,0,0,0,0,0,0,17740.209,2.7098143662598398E7,500.0,0.0,1.3713669977732926E-4,1.8189894E-12,0.0,47,47,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,74,226126.01430323772,291.0,44.0,173,1.9768435662383918E7,-2889603.0862821946,1.5827493828647558E7,-1944.0135037265115,969.6499724915882,2613.8772146063916,2.4932947393835716E7,50,50,50,50,50,50,49,49,49,49,18048.723,2.4932947393835716E7,500.0,0.0,5.3635989388567355E-5,9.094947E-13,0.0,50,50,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,76,226126.01430323772,321.0,36.0,37,1.3614702508746743E7,-3628190.5059318715,2.1202370149846554E7,2568.6468893468054,1385.4465183589205,-1417.3073896855806,2.2456742323042292E7,43,43,43,42,42,42,42,42,42,42,17678.994,2.2456742323042292E7,0.0,0.0,0.0,0.0,0.0,42,42,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,77,226126.01430323772,218.0,64.0,37,2.2718715241932213E7,9546773.112052538,6787063.175376925,921.6714504190082,259.3994166678116,-3441.154768243205,2.396736572558389E7,27,27,28,35,34,34,33,33,33,33,18543.07,2.396736572558389E7,0.0,0.0,0.0,0.0,0.0,35,27,6,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,78,226126.01430323772,47.0,10.0,37,-9106063.528819235,1.3998967921191597E7,1.9282706544241812E7,33.74298883764523,-2639.411294476495,1934.089223146222,1.8889156525127698E7,43,43,43,43,43,43,43,43,43,42,18266.635,1.8889156525127698E7,0.0,0.0,0.0,0.0,0.0,43,43,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,79,226126.01430323772,53.0,4.0,37,-1.1875338115979524E7,1.5538272910927895E7,1.636448706031462E7,-1893.208287125388,1212.8801915015542,-2521.851881184128,1.9432563503756117E7,36,36,36,36,35,35,35,35,35,35,18736.143,1.9432563503756117E7,0.0,0.0,0.0,0.0,0.0,35,35,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,82,226126.01430323772,146.0,3.0,37,6340980.604788511,2.1082160446073726E7,-1.2865470249667102E7,148.73270296401208,1767.09878265123,2956.5229257859833,1.957198875417133E7,31,31,31,31,30,30,30,30,30,30,17542.68,1.957198875417133E7,0.0,0.0,0.0,0.0,0.0,30,30,0,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,21,226126.01430323772,222.0,40.0,191,2.6355784769984443E7,4594116.766337447,484195.7825029585,-32.33659070696996,335.2080521034028,3091.668697157719,2.6599023090073504E7,43,43,43,43,43,42,42,42,42,42,17787.078,2.6598978944560766E7,500.0,0.0,-4.537888475220412E-4,-9.8852502E-13,0.0,43,42,-1,End,
201569144830,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,2,4.28801846E8,0.0,1819912.0,0,1848.0,226126.0,8,95637.0,1.430329E7,2.26126E8,25,226126.01430323772,42.0,82.0,191,1.6293916453245955E7,1.3870336715500576E7,1.5741246635564234E7,540.9891521794622,1938.381943378422,-2237.436140748572,2.453923396499302E7,49,48,48,48,48,48,48,48,48,48,18178.715,2.4539191151512884E7,500.0,0.0,-3.799764918223649E-5,-4.0455517E-12,0.0,48,48,0,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,2,226127.01436396598,44.0,24.0,191,-4124533.7381858868,1.5337869079512218E7,2.16339015597787E7,-2636.858154416632,-428.31617276221675,-247.31511104033493,2.771163682629746E7,49,49,49,49,48,48,48,48,48,48,18740.805,2.7711578428188253E7,500.0,0.0,5.710884108144561E-4,5.904771E-12,0.0,49,48,-1,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,5,226127.01436396598,87.0,31.0,191,1098889.3158016996,2.433976415871392E7,1.029560035905819E7,-744.6153712320631,-1135.6253437881671,2769.471534249865,2.694382809752146E7,48,48,48,48,48,48,47,47,47,47,18090.356,2.694379774751216E7,500.0,0.0,-2.3143569544633016E-4,3.1772408E-12,0.0,48,47,1,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,70,226127.01436396598,174.0,23.0,173,1.8035143054715212E7,1.5301957981622422E7,-9481902.356674278,-1019.171368760066,-831.8971656340326,-3296.5898894328516,2.6591397941435162E7,36,36,36,36,36,36,36,36,36,36,19020.34,2.6591397941435162E7,500.0,0.0,1.7853903045761388E-4,3.6379788E-12,0.0,36,36,0,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,71,226127.01436396598,26.0,37.0,173,2299947.3747078716,1.087074937302573E7,2.2968010046301734E7,-2737.4245088938073,1549.9790952838962,-452.0403456700082,2.548057092177799E7,42,42,42,42,42,42,42,42,41,41,18621.588,2.548057092177799E7,500.0,0.0,2.342780317121646E-5,1.8189894E-12,0.0,42,42,0,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,73,226127.01436396598,0.0,0.0,0,-1827254.0321808786,2.5070082624370176E7,4495532.978028405,161.3557301255438,-611.0261867249711,3501.688911867365,2.711588474246782E7,0,0,0,0,0,0,0,0,0,0,17740.102,2.711588474246782E7,500.0,0.0,1.371367015963187E-4,1.8189894E-12,0.0,47,47,0,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,10,226127.01436396598,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9601204306672048E7,0,0,0,0,0,0,0,0,0,0,18525.885,2.9601211727666672E7,0.0,0.0,0.0,0.0,0.0,24,0,23,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,74,226127.01436396598,291.0,44.0,173,1.9766491534211174E7,-2888633.267434647,1.583010751537821E7,-1944.2427556190435,969.987689301538,2613.4961396114736,2.4950997507171992E7,50,50,50,50,50,50,49,49,49,49,18048.529,2.4950997507171992E7,500.0,0.0,5.363599029806207E-5,9.094947E-13,0.0,50,50,0,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,76,226127.01436396598,321.0,36.0,37,1.3617271132722577E7,-3626805.2116190465,2.1200952584761094E7,2568.6009661836943,1385.1420554435244,-1417.8227281756972,2.247443135573684E7,43,43,43,42,42,42,42,42,42,42,17678.963,2.247443135573684E7,0.0,0.0,0.0,0.0,0.0,42,42,0,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,77,226127.01436396598,218.0,64.0,37,2.271963672450471E7,9547032.353407156,6783621.935774646,921.2936600800979,259.08328286472675,-3441.324307519163,1.7990053975514285E7,32,32,32,32,32,32,32,32,32,31,18543.141,1.7990053975514285E7,0.0,0.0,0.0,0.0,0.0,33,31,-2,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,78,226127.01436396598,47.0,10.0,37,-9106029.891308084,1.3996328372848814E7,1.928464040413606E7,33.53203220060646,-2639.6852922950857,1933.6304929764474,1.8907419914288934E7,43,43,43,43,43,43,43,43,42,42,18266.549,1.8907419914288934E7,0.0,0.0,0.0,0.0,0.0,43,43,0,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,79,226127.01436396598,53.0,4.0,37,-1.1877231126286305E7,1.5539485787453653E7,1.6361965008923791E7,-1892.8122555892655,1212.8728146163746,-2522.250806078774,1.9451303074459035E7,36,36,35,35,35,35,35,35,35,35,18736.111,1.9451303074459035E7,0.0,0.0,0.0,0.0,0.0,35,35,0,End,
201569144831,4419089.0,3118443.0,3370490.0,0.0,0.0,0.0,1.0,32.1029646,35.2096779,718.26,70142.0,0.0,15138.0,288,263,3,4.30621886E8,0.0,1819893.0,0,1848.0,226127.0,8,95636.0,1.4364E7,2.26127E8,82,226127.01436396598,146.0,3.0,37,6341129.40986923,2.108392733915249E7,-1.286251356876239E7,148.87745290616257,1766.68730874345,2956.838772980128,1.958953144061481E7,31,31,31,31,30,30,30,30,30,30,17542.068,1.958953144061481E7,0.0,0.0,0.0,0.0,0.0,31,30,1,End,
